payment_id,customer_id,amount,failure_reason,attempt_number,successful_payment_count,failed_payment_count,customer_ltv,subscription_age,payment_method,days_since_last_success,previous_recovery_rate,recovered
pay_031660,C4529,499,INSUFFICIENT_FUNDS,1,2,0,998.0,1,upi,25,1.0,1
pay_031661,C5907,499,BANK_DECLINE,2,5,1,2495.0,11,upi,32,0.9,0
pay_031662,C5968,1999,EXPIRED_CARD,2,3,1,5997.0,6,card,61,0.93,0
pay_031663,C9541,2999,EXPIRED_CARD,1,2,0,5998.0,3,card,15,1.0,1
pay_031664,C5547,999,INSUFFICIENT_FUNDS,3,2,0,1998.0,2,netbanking,10,1.0,1
pay_031665,C5083,999,INSUFFICIENT_FUNDS,3,11,0,10989.0,14,card,21,1.0,1
pay_031666,C1108,999,MANDATE_FAILURE,1,4,0,3996.0,4,card,22,1.0,1
pay_031667,C8751,2999,INSUFFICIENT_FUNDS,1,24,1,71976.0,29,upi,32,0.27,1
pay_031668,C2231,2999,INSUFFICIENT_FUNDS,1,4,0,11996.0,3,upi,20,1.0,1
pay_031669,C1576,1999,GATEWAY_ERROR,2,3,1,5997.0,4,card,14,0.86,1
pay_031670,C1240,2999,GATEWAY_ERROR,1,23,1,68977.0,23,card,2,0.3,1
pay_031671,C8566,499,INSUFFICIENT_FUNDS,2,10,1,4990.0,11,upi,17,0.53,1
pay_031672,C6809,999,BANK_DECLINE,1,1,1,999.0,2,card,23,0.68,1
pay_031673,C7721,2999,EXPIRED_CARD,2,11,0,32989.0,10,card,1,1.0,1
pay_031674,C1370,9999,BANK_DECLINE,1,5,0,49995.0,5,netbanking,3,1.0,1
pay_031675,C7054,2999,EXPIRED_CARD,2,16,0,47984.0,17,upi,27,1.0,1
pay_031676,C1097,4999,INSUFFICIENT_FUNDS,2,1,0,4999.0,1,upi,43,1.0,1
pay_031677,C6606,499,MANDATE_FAILURE,1,30,2,14970.0,30,card,1,0.6,0
pay_031678,C9156,2999,GATEWAY_ERROR,2,4,0,11996.0,8,upi,8,1.0,1
pay_031679,C3455,499,INSUFFICIENT_FUNDS,1,17,0,8483.0,16,netbanking,25,1.0,1
pay_031680,C4446,1999,GATEWAY_ERROR,1,8,2,15992.0,15,upi,1,0.92,1
pay_031681,C5811,499,GATEWAY_ERROR,2,5,1,2495.0,3,upi,10,0.83,1
pay_031682,C8827,999,INSUFFICIENT_FUNDS,2,26,1,25974.0,26,card,58,0.78,1
pay_031683,C3691,1999,BANK_DECLINE,3,2,0,3998.0,4,card,60,1.0,0
pay_031684,C1972,499,INSUFFICIENT_FUNDS,1,4,2,1996.0,3,netbanking,97,0.57,0
pay_031685,C8806,2999,INSUFFICIENT_FUNDS,3,10,0,29990.0,9,upi,35,1.0,1
pay_031686,C3923,499,MANDATE_FAILURE,3,42,0,20958.0,51,nach_mandate,29,1.0,1
pay_031687,C6001,2999,INSUFFICIENT_FUNDS,2,5,1,14995.0,5,card,44,0.68,1
pay_031688,C1808,1999,GATEWAY_ERROR,2,34,0,67966.0,41,netbanking,17,1.0,1
pay_031689,C8476,499,EXPIRED_CARD,1,6,1,2994.0,7,upi,14,0.81,0
pay_031690,C6963,999,INSUFFICIENT_FUNDS,1,21,0,20979.0,22,nach_mandate,3,1.0,1
pay_031691,C6935,999,EXPIRED_CARD,4,17,1,16983.0,10,card,14,0.92,0
pay_031692,C5230,1999,INSUFFICIENT_FUNDS,1,4,0,7996.0,3,card,16,1.0,0
pay_031693,C1327,1999,MANDATE_FAILURE,1,18,0,35982.0,26,card,13,1.0,1
pay_031694,C1682,4999,EXPIRED_CARD,2,0,1,0.0,1,upi,31,0.83,0
pay_031695,C1123,999,INSUFFICIENT_FUNDS,1,12,0,11988.0,14,card,4,1.0,1
pay_031696,C1753,499,GATEWAY_ERROR,2,20,0,9980.0,22,card,44,1.0,1
pay_031697,C9114,999,EXPIRED_CARD,1,23,0,22977.0,22,card,52,1.0,0
pay_031698,C2606,499,INSUFFICIENT_FUNDS,2,13,0,6487.0,13,card,21,1.0,1
pay_031699,C7525,2999,MANDATE_FAILURE,1,5,0,14995.0,4,upi,15,1.0,0
pay_031700,C4578,499,GATEWAY_ERROR,1,8,1,3992.0,10,upi,2,0.83,1
pay_031701,C5666,999,BANK_DECLINE,1,8,1,7992.0,12,upi,52,0.86,1
pay_031702,C8208,499,INSUFFICIENT_FUNDS,1,17,1,8483.0,27,card,52,0.65,1
pay_031703,C3845,999,INSUFFICIENT_FUNDS,1,3,0,2997.0,3,upi,7,1.0,0
pay_031704,C3938,499,EXPIRED_CARD,4,8,2,3992.0,8,netbanking,45,0.52,0
pay_031705,C7319,2999,INSUFFICIENT_FUNDS,2,6,1,17994.0,5,card,59,0.49,1
pay_031706,C3427,999,EXPIRED_CARD,1,9,0,8991.0,7,card,2,1.0,1
pay_031707,C9356,999,GATEWAY_ERROR,1,5,0,4995.0,3,netbanking,25,1.0,1
pay_031708,C9156,9999,INSUFFICIENT_FUNDS,1,1,0,9999.0,3,card,4,1.0,1
pay_031709,C7907,999,INSUFFICIENT_FUNDS,1,14,0,13986.0,18,card,11,1.0,1
pay_031710,C8732,999,INSUFFICIENT_FUNDS,2,10,0,9990.0,8,card,10,1.0,1
pay_031711,C6886,1999,INSUFFICIENT_FUNDS,2,3,1,5997.0,9,upi,63,0.46,1
pay_031712,C6168,999,INSUFFICIENT_FUNDS,2,24,0,23976.0,28,card,56,1.0,0
pay_031713,C4281,2999,INSUFFICIENT_FUNDS,3,3,0,8997.0,4,card,45,1.0,0
pay_031714,C9810,999,BANK_DECLINE,1,6,0,5994.0,5,card,15,1.0,1
pay_031715,C3712,499,INSUFFICIENT_FUNDS,3,3,0,1497.0,5,upi,6,1.0,0
pay_031716,C5954,999,EXPIRED_CARD,1,20,0,19980.0,13,card,8,1.0,1
pay_031717,C4723,999,INSUFFICIENT_FUNDS,3,6,0,5994.0,10,card,77,1.0,1
pay_031718,C2686,2999,INSUFFICIENT_FUNDS,1,8,1,23992.0,8,netbanking,40,0.4,0
pay_031719,C8440,1999,EXPIRED_CARD,2,11,0,21989.0,14,upi,49,1.0,0
pay_031720,C2606,1999,EXPIRED_CARD,3,9,0,17991.0,8,card,1,1.0,0
pay_031721,C5239,2999,EXPIRED_CARD,1,23,0,68977.0,21,card,15,1.0,0
pay_031722,C9810,499,INSUFFICIENT_FUNDS,2,8,0,3992.0,7,nach_mandate,18,1.0,1
pay_031723,C6103,999,EXPIRED_CARD,3,24,0,23976.0,27,card,7,1.0,1
pay_031724,C9545,999,BANK_DECLINE,1,4,0,3996.0,2,card,27,1.0,0
pay_031725,C1280,9999,INSUFFICIENT_FUNDS,1,1,1,9999.0,2,upi,20,0.58,0
pay_031726,C5932,9999,INSUFFICIENT_FUNDS,3,14,0,139986.0,13,card,10,1.0,1
pay_031727,C4550,999,INSUFFICIENT_FUNDS,1,1,1,999.0,6,upi,42,0.21,1
pay_031728,C2959,499,INSUFFICIENT_FUNDS,1,3,2,1497.0,8,card,14,0.89,1
pay_031729,C1389,4999,INSUFFICIENT_FUNDS,2,15,0,74985.0,15,upi,24,1.0,1
pay_031730,C6183,499,INSUFFICIENT_FUNDS,1,4,0,1996.0,3,nach_mandate,19,1.0,1
pay_031731,C4867,999,GATEWAY_ERROR,2,0,1,0.0,1,card,1,0.55,1
pay_031732,C5360,999,BANK_DECLINE,2,3,2,2997.0,7,card,33,0.52,0
pay_031733,C3053,499,GATEWAY_ERROR,4,35,1,17465.0,28,card,25,0.79,1
pay_031734,C6008,999,INSUFFICIENT_FUNDS,1,7,1,6993.0,8,card,3,0.73,1
pay_031735,C9359,1999,GATEWAY_ERROR,2,9,0,17991.0,11,nach_mandate,1,1.0,1
pay_031736,C7316,1999,BANK_DECLINE,2,2,0,3998.0,3,card,14,1.0,0
pay_031737,C3166,2999,GATEWAY_ERROR,2,7,2,20993.0,8,upi,13,0.75,0
pay_031738,C9106,1999,EXPIRED_CARD,1,10,0,19990.0,8,card,1,1.0,0
pay_031739,C7272,999,BANK_DECLINE,1,4,0,3996.0,4,upi,17,1.0,1
pay_031740,C1186,499,INSUFFICIENT_FUNDS,2,3,0,1497.0,3,card,1,1.0,1
pay_031741,C6182,1999,EXPIRED_CARD,1,10,0,19990.0,6,card,10,1.0,1
pay_031742,C3645,1999,INSUFFICIENT_FUNDS,2,1,1,1999.0,1,card,56,0.89,1
pay_031743,C2216,1999,INSUFFICIENT_FUNDS,1,6,0,11994.0,3,card,16,1.0,1
pay_031744,C5627,4999,BANK_DECLINE,1,11,0,54989.0,16,upi,52,1.0,1
pay_031745,C2205,499,INSUFFICIENT_FUNDS,1,14,2,6986.0,13,card,4,0.69,1
pay_031746,C7703,1999,EXPIRED_CARD,2,4,1,7996.0,5,netbanking,9,0.45,1
pay_031747,C1227,499,MANDATE_FAILURE,1,9,1,4491.0,10,upi,5,0.62,1
pay_031748,C3613,2999,INSUFFICIENT_FUNDS,1,26,0,77974.0,22,card,2,1.0,1
pay_031749,C3136,499,BANK_DECLINE,1,23,0,11477.0,22,upi,1,1.0,1
pay_031750,C8311,999,MANDATE_FAILURE,1,11,0,10989.0,13,card,24,1.0,0
pay_031751,C7958,999,INSUFFICIENT_FUNDS,2,1,1,999.0,2,card,21,0.36,1
pay_031752,C1249,2999,GATEWAY_ERROR,1,5,3,14995.0,3,card,58,0.54,1
pay_031753,C3272,999,BANK_DECLINE,2,6,1,5994.0,5,upi,19,0.81,1
pay_031754,C7038,999,BANK_DECLINE,1,14,0,13986.0,14,netbanking,54,1.0,0
pay_031755,C4018,499,EXPIRED_CARD,2,3,1,1497.0,4,nach_mandate,88,0.71,0
pay_031756,C3215,999,GATEWAY_ERROR,3,9,0,8991.0,8,upi,1,1.0,1
pay_031757,C3157,1999,BANK_DECLINE,2,23,0,45977.0,21,netbanking,35,1.0,1
pay_031758,C2796,2999,INSUFFICIENT_FUNDS,2,29,1,86971.0,27,card,19,0.56,1
pay_031759,C4244,499,GATEWAY_ERROR,1,28,1,13972.0,22,card,15,0.45,0
pay_031760,C9046,499,EXPIRED_CARD,2,1,0,499.0,2,card,10,1.0,1
pay_031761,C1296,999,EXPIRED_CARD,1,20,0,19980.0,29,netbanking,23,1.0,0
pay_031762,C2927,2999,BANK_DECLINE,1,13,1,38987.0,14,upi,11,0.72,1
pay_031763,C3256,499,INSUFFICIENT_FUNDS,1,8,2,3992.0,12,upi,16,0.77,1
pay_031764,C8421,1999,MANDATE_FAILURE,1,4,0,7996.0,4,card,1,1.0,1
pay_031765,C6201,2999,EXPIRED_CARD,1,20,2,59980.0,32,upi,5,0.59,0
pay_031766,C2457,499,GATEWAY_ERROR,2,1,1,499.0,1,nach_mandate,10,0.69,0
pay_031767,C4546,999,GATEWAY_ERROR,1,2,0,1998.0,2,upi,1,1.0,1
pay_031768,C8361,499,MANDATE_FAILURE,1,2,0,998.0,3,netbanking,6,1.0,0
pay_031769,C4664,499,GATEWAY_ERROR,1,20,0,9980.0,15,upi,13,1.0,1
pay_031770,C8654,999,INSUFFICIENT_FUNDS,1,10,1,9990.0,12,card,33,0.73,0
pay_031771,C1095,1999,EXPIRED_CARD,1,26,0,51974.0,35,card,10,1.0,0
pay_031772,C4932,4999,INSUFFICIENT_FUNDS,1,3,1,14997.0,6,card,3,0.68,0
pay_031773,C7912,999,EXPIRED_CARD,1,10,1,9990.0,6,card,9,0.82,1
pay_031774,C7140,999,BANK_DECLINE,1,13,1,12987.0,14,card,100,0.63,0
pay_031775,C2739,1999,BANK_DECLINE,1,2,0,3998.0,3,upi,1,1.0,0
pay_031776,C2352,4999,BANK_DECLINE,1,11,0,54989.0,8,nach_mandate,25,1.0,0
pay_031777,C5924,499,BANK_DECLINE,3,0,1,0.0,1,upi,22,0.91,0
pay_031778,C6757,499,INSUFFICIENT_FUNDS,3,12,0,5988.0,11,card,5,1.0,0
pay_031779,C2542,2999,MANDATE_FAILURE,3,18,0,53982.0,19,upi,55,1.0,1
pay_031780,C6244,499,INSUFFICIENT_FUNDS,2,3,1,1497.0,3,card,2,0.79,0
pay_031781,C1830,999,INSUFFICIENT_FUNDS,2,7,0,6993.0,5,upi,20,1.0,1
pay_031782,C2605,2999,INSUFFICIENT_FUNDS,1,2,2,5998.0,2,upi,72,0.81,0
pay_031783,C5645,999,INSUFFICIENT_FUNDS,3,9,1,8991.0,12,card,27,0.84,1
pay_031784,C8937,1999,INSUFFICIENT_FUNDS,1,7,0,13993.0,10,nach_mandate,79,1.0,1
pay_031785,C7852,2999,INSUFFICIENT_FUNDS,2,14,1,41986.0,22,card,30,0.77,1
pay_031786,C7516,999,INSUFFICIENT_FUNDS,1,47,1,46953.0,43,card,91,0.72,1
pay_031787,C1221,499,BANK_DECLINE,2,46,0,22954.0,50,card,8,1.0,1
pay_031788,C4951,499,INSUFFICIENT_FUNDS,2,1,1,499.0,2,upi,10,0.86,1
pay_031789,C9722,9999,INSUFFICIENT_FUNDS,2,12,0,119988.0,10,card,54,1.0,1
pay_031790,C7493,2999,EXPIRED_CARD,1,13,0,38987.0,19,nach_mandate,2,1.0,1
pay_031791,C5117,999,INSUFFICIENT_FUNDS,1,9,1,8991.0,13,upi,49,0.64,1
pay_031792,C6408,499,INSUFFICIENT_FUNDS,1,29,1,14471.0,28,card,40,0.53,1
pay_031793,C1753,999,EXPIRED_CARD,1,3,0,2997.0,7,upi,20,1.0,0
pay_031794,C2188,2999,INSUFFICIENT_FUNDS,1,7,0,20993.0,7,netbanking,5,1.0,1
pay_031795,C8108,1999,GATEWAY_ERROR,1,0,0,0.0,1,upi,29,1.0,0
pay_031796,C8487,1999,INSUFFICIENT_FUNDS,3,0,0,0.0,1,card,34,1.0,0
pay_031797,C9600,1999,GATEWAY_ERROR,1,8,0,15992.0,15,card,18,1.0,1
pay_031798,C1796,2999,UNKNOWN,1,11,0,32989.0,8,card,9,1.0,1
pay_031799,C6145,9999,BANK_DECLINE,2,13,0,129987.0,13,netbanking,37,1.0,1
pay_031800,C7677,1999,INSUFFICIENT_FUNDS,1,1,1,1999.0,4,nach_mandate,3,0.24,1
pay_031801,C1860,1999,UNKNOWN,1,28,0,55972.0,24,card,9,1.0,1
pay_031802,C5171,499,INSUFFICIENT_FUNDS,1,19,0,9481.0,28,card,2,1.0,1
pay_031803,C9175,4999,UNKNOWN,1,12,1,59988.0,14,card,52,0.92,1
pay_031804,C1365,499,BANK_DECLINE,3,2,0,998.0,4,upi,8,1.0,0
pay_031805,C2514,1999,UNKNOWN,1,1,1,1999.0,3,card,21,0.62,0
pay_031806,C5936,1999,INSUFFICIENT_FUNDS,1,6,1,11994.0,12,card,34,0.42,1
pay_031807,C3934,999,INSUFFICIENT_FUNDS,1,37,1,36963.0,34,upi,1,0.58,1
pay_031808,C1498,499,INSUFFICIENT_FUNDS,3,13,0,6487.0,11,card,3,1.0,0
pay_031809,C2369,999,INSUFFICIENT_FUNDS,1,18,0,17982.0,22,card,18,1.0,0
pay_031810,C9890,499,INSUFFICIENT_FUNDS,1,9,0,4491.0,11,nach_mandate,7,1.0,1
pay_031811,C9116,1999,EXPIRED_CARD,1,11,0,21989.0,14,card,22,1.0,1
pay_031812,C9323,499,EXPIRED_CARD,3,9,0,4491.0,11,upi,31,1.0,0
pay_031813,C6364,499,BANK_DECLINE,1,10,0,4990.0,11,upi,6,1.0,0
pay_031814,C1090,1999,BANK_DECLINE,1,26,3,51974.0,17,upi,32,0.54,1
pay_031815,C1471,499,BANK_DECLINE,1,6,0,2994.0,7,upi,51,1.0,1
pay_031816,C7084,999,INSUFFICIENT_FUNDS,1,35,0,34965.0,29,card,34,1.0,1
pay_031817,C5482,4999,GATEWAY_ERROR,3,18,0,89982.0,24,upi,22,1.0,1
pay_031818,C6126,499,EXPIRED_CARD,2,14,0,6986.0,16,card,3,1.0,1
pay_031819,C2111,499,BANK_DECLINE,4,12,0,5988.0,17,nach_mandate,33,1.0,1
pay_031820,C1597,4999,BANK_DECLINE,1,8,0,39992.0,7,card,14,1.0,0
pay_031821,C8618,999,BANK_DECLINE,1,20,1,19980.0,22,card,1,0.31,1
pay_031822,C2354,999,INSUFFICIENT_FUNDS,1,29,1,28971.0,33,upi,19,0.69,1
pay_031823,C8877,1999,EXPIRED_CARD,1,15,1,29985.0,20,card,62,0.75,0
pay_031824,C3389,999,INSUFFICIENT_FUNDS,4,2,0,1998.0,2,card,14,1.0,0
pay_031825,C5075,2999,INSUFFICIENT_FUNDS,1,21,1,62979.0,19,card,19,0.53,1
pay_031826,C1463,999,GATEWAY_ERROR,4,11,0,10989.0,8,upi,29,1.0,1
pay_031827,C2072,499,INSUFFICIENT_FUNDS,1,12,1,5988.0,12,upi,100,0.85,1
pay_031828,C6446,1999,INSUFFICIENT_FUNDS,1,45,0,89955.0,57,nach_mandate,62,1.0,1
pay_031829,C1473,999,UNKNOWN,3,9,0,8991.0,6,card,67,1.0,1
pay_031830,C5983,999,EXPIRED_CARD,1,5,0,4995.0,6,upi,92,1.0,0
pay_031831,C1938,999,EXPIRED_CARD,1,6,0,5994.0,4,nach_mandate,15,1.0,1
pay_031832,C2310,4999,EXPIRED_CARD,1,1,0,4999.0,2,netbanking,4,1.0,1
pay_031833,C8191,2999,INSUFFICIENT_FUNDS,3,1,1,2999.0,3,card,63,0.49,1
pay_031834,C3340,499,INSUFFICIENT_FUNDS,2,10,1,4990.0,9,upi,52,0.76,1
pay_031835,C4520,999,MANDATE_FAILURE,1,17,1,16983.0,29,upi,44,0.69,0
pay_031836,C5056,2999,EXPIRED_CARD,3,14,0,41986.0,20,nach_mandate,30,1.0,1
pay_031837,C2086,999,EXPIRED_CARD,2,3,0,2997.0,3,card,88,1.0,0
pay_031838,C8697,4999,BANK_DECLINE,1,8,2,39992.0,10,card,5,0.37,1
pay_031839,C8104,1999,EXPIRED_CARD,2,20,0,39980.0,23,netbanking,98,1.0,0
pay_031840,C7732,499,INSUFFICIENT_FUNDS,1,8,1,3992.0,10,card,48,0.71,1
pay_031841,C1259,999,BANK_DECLINE,3,30,0,29970.0,30,card,10,1.0,0
pay_031842,C2656,2999,INSUFFICIENT_FUNDS,4,18,0,53982.0,29,card,17,1.0,1
pay_031843,C7290,999,EXPIRED_CARD,2,4,1,3996.0,6,upi,5,0.2,1
pay_031844,C6913,999,BANK_DECLINE,1,15,0,14985.0,25,upi,31,1.0,1
pay_031845,C8973,2999,INSUFFICIENT_FUNDS,1,6,1,17994.0,11,nach_mandate,58,0.75,1
pay_031846,C1591,499,BANK_DECLINE,1,6,0,2994.0,8,upi,56,1.0,0
pay_031847,C6867,499,GATEWAY_ERROR,1,13,1,6487.0,18,card,36,0.67,0
pay_031848,C6577,999,BANK_DECLINE,1,16,0,15984.0,19,card,6,1.0,1
pay_031849,C1228,2999,MANDATE_FAILURE,1,16,0,47984.0,14,upi,39,1.0,0
pay_031850,C2624,999,GATEWAY_ERROR,1,14,1,13986.0,20,card,7,0.7,0
pay_031851,C8090,999,BANK_DECLINE,2,28,0,27972.0,37,upi,49,1.0,1
pay_031852,C4979,999,EXPIRED_CARD,1,15,0,14985.0,25,card,169,1.0,0
pay_031853,C1739,2999,INSUFFICIENT_FUNDS,3,0,0,0.0,1,upi,15,1.0,0
pay_031854,C7521,1999,BANK_DECLINE,2,30,0,59970.0,23,card,35,1.0,1
pay_031855,C4174,499,INSUFFICIENT_FUNDS,1,14,0,6986.0,19,upi,38,1.0,1
pay_031856,C6049,4999,EXPIRED_CARD,1,22,1,109978.0,32,upi,96,0.67,1
pay_031857,C3647,499,BANK_DECLINE,2,21,0,10479.0,17,netbanking,10,1.0,1
pay_031858,C7436,999,UNKNOWN,1,24,0,23976.0,26,card,13,1.0,1
pay_031859,C6386,2999,BANK_DECLINE,1,1,1,2999.0,1,card,77,0.84,0
pay_031860,C5571,999,INSUFFICIENT_FUNDS,1,29,1,28971.0,46,card,3,0.4,1
pay_031861,C7594,999,MANDATE_FAILURE,1,3,1,2997.0,3,netbanking,35,0.23,0
pay_031862,C8480,4999,INSUFFICIENT_FUNDS,1,23,1,114977.0,24,card,9,0.83,1
pay_031863,C2185,1999,INSUFFICIENT_FUNDS,1,40,1,79960.0,32,card,3,0.78,1
pay_031864,C1589,999,INSUFFICIENT_FUNDS,1,2,0,1998.0,1,card,16,1.0,1
pay_031865,C5217,4999,GATEWAY_ERROR,2,28,0,139972.0,30,upi,8,1.0,1
pay_031866,C8648,4999,BANK_DECLINE,1,15,0,74985.0,22,card,5,1.0,1
pay_031867,C2135,999,INSUFFICIENT_FUNDS,4,28,0,27972.0,31,card,20,1.0,1
pay_031868,C4420,999,INSUFFICIENT_FUNDS,1,5,1,4995.0,3,upi,16,0.73,1
pay_031869,C1001,999,UNKNOWN,1,17,1,16983.0,19,card,35,0.88,1
pay_031870,C1891,999,INSUFFICIENT_FUNDS,2,8,0,7992.0,9,upi,22,1.0,1
pay_031871,C8882,499,INSUFFICIENT_FUNDS,1,3,1,1497.0,4,upi,3,0.71,1
pay_031872,C9062,1999,INSUFFICIENT_FUNDS,4,20,0,39980.0,17,netbanking,6,1.0,0
pay_031873,C4553,999,UNKNOWN,1,9,0,8991.0,8,nach_mandate,23,1.0,0
pay_031874,C7069,999,INSUFFICIENT_FUNDS,1,25,1,24975.0,28,netbanking,3,0.42,1
pay_031875,C7957,999,INSUFFICIENT_FUNDS,1,16,0,15984.0,15,netbanking,31,1.0,1
pay_031876,C5204,1999,INSUFFICIENT_FUNDS,4,3,0,5997.0,2,card,22,1.0,1
pay_031877,C9471,2999,EXPIRED_CARD,1,6,0,17994.0,4,card,5,1.0,1
pay_031878,C6784,9999,INSUFFICIENT_FUNDS,2,1,3,9999.0,4,upi,13,0.34,1
pay_031879,C2698,999,INSUFFICIENT_FUNDS,3,2,0,1998.0,6,netbanking,1,1.0,0
pay_031880,C3884,2999,BANK_DECLINE,1,17,0,50983.0,14,upi,19,1.0,1
pay_031881,C4579,999,GATEWAY_ERROR,2,30,0,29970.0,27,card,10,1.0,1
pay_031882,C8195,4999,UNKNOWN,2,14,0,69986.0,11,card,19,1.0,1
pay_031883,C3251,2999,BANK_DECLINE,3,16,0,47984.0,17,card,11,1.0,1
pay_031884,C5640,1999,INSUFFICIENT_FUNDS,2,8,0,15992.0,5,upi,9,1.0,1
pay_031885,C3356,999,INSUFFICIENT_FUNDS,1,7,0,6993.0,9,nach_mandate,15,1.0,1
pay_031886,C4414,999,INSUFFICIENT_FUNDS,1,6,0,5994.0,9,netbanking,21,1.0,1
pay_031887,C6708,2999,BANK_DECLINE,2,12,0,35988.0,15,card,49,1.0,1
pay_031888,C3078,1999,MANDATE_FAILURE,2,4,0,7996.0,9,card,5,1.0,1
pay_031889,C5195,499,BANK_DECLINE,2,7,0,3493.0,5,card,66,1.0,0
pay_031890,C3714,999,MANDATE_FAILURE,1,3,0,2997.0,4,card,7,1.0,0
pay_031891,C7947,499,EXPIRED_CARD,1,3,1,1497.0,4,upi,11,0.42,0
pay_031892,C2338,499,INSUFFICIENT_FUNDS,2,41,1,20459.0,48,card,12,0.64,1
pay_031893,C4689,24999,GATEWAY_ERROR,2,4,1,99996.0,6,nach_mandate,28,0.85,1
pay_031894,C7614,999,EXPIRED_CARD,3,17,0,16983.0,20,card,23,1.0,0
pay_031895,C1741,2999,BANK_DECLINE,1,1,0,2999.0,1,upi,53,1.0,0
pay_031896,C1733,999,INSUFFICIENT_FUNDS,2,1,0,999.0,2,upi,1,1.0,0
pay_031897,C8839,1999,INSUFFICIENT_FUNDS,1,14,0,27986.0,14,card,19,1.0,1
pay_031898,C2806,24999,INSUFFICIENT_FUNDS,1,13,0,324987.0,8,nach_mandate,21,1.0,1
pay_031899,C2753,1999,INSUFFICIENT_FUNDS,1,23,0,45977.0,26,card,14,1.0,1
pay_031900,C8358,499,INSUFFICIENT_FUNDS,1,28,0,13972.0,24,upi,5,1.0,1
pay_031901,C6857,2999,EXPIRED_CARD,1,15,0,44985.0,17,upi,15,1.0,1
pay_031902,C2024,4999,UNKNOWN,1,20,1,99980.0,21,card,14,0.84,1
pay_031903,C6764,999,UNKNOWN,4,17,0,16983.0,25,card,6,1.0,1
pay_031904,C6209,499,INSUFFICIENT_FUNDS,1,28,3,13972.0,19,card,32,0.8,1
pay_031905,C4554,999,INSUFFICIENT_FUNDS,2,9,2,8991.0,9,upi,3,0.52,1
pay_031906,C7216,499,INSUFFICIENT_FUNDS,1,3,0,1497.0,4,card,5,1.0,1
pay_031907,C5818,499,BANK_DECLINE,1,12,0,5988.0,19,card,32,1.0,1
pay_031908,C5566,1999,GATEWAY_ERROR,2,3,0,5997.0,5,card,23,1.0,1
pay_031909,C6325,999,EXPIRED_CARD,1,3,0,2997.0,4,card,9,1.0,1
pay_031910,C7894,4999,EXPIRED_CARD,1,1,1,4999.0,3,upi,17,0.58,1
pay_031911,C8082,999,INSUFFICIENT_FUNDS,1,11,0,10989.0,12,nach_mandate,10,1.0,1
pay_031912,C4368,4999,INSUFFICIENT_FUNDS,2,10,0,49990.0,4,card,32,1.0,0
pay_031913,C3629,499,EXPIRED_CARD,1,6,0,2994.0,6,card,16,1.0,0
pay_031914,C7942,499,INSUFFICIENT_FUNDS,1,16,0,7984.0,15,upi,17,1.0,1
pay_031915,C9720,2999,INSUFFICIENT_FUNDS,1,16,0,47984.0,19,upi,13,1.0,1
pay_031916,C5232,2999,INSUFFICIENT_FUNDS,1,1,1,2999.0,5,card,3,0.66,0
pay_031917,C7661,1999,INSUFFICIENT_FUNDS,1,19,0,37981.0,23,card,54,1.0,1
pay_031918,C8877,999,INSUFFICIENT_FUNDS,2,1,0,999.0,1,card,1,1.0,1
pay_031919,C7275,499,INSUFFICIENT_FUNDS,1,41,0,20459.0,52,upi,84,1.0,0
pay_031920,C2719,499,MANDATE_FAILURE,3,8,0,3992.0,7,upi,39,1.0,0
pay_031921,C4487,2999,INSUFFICIENT_FUNDS,1,6,0,17994.0,5,nach_mandate,18,1.0,1
pay_031922,C9175,4999,GATEWAY_ERROR,2,25,1,124975.0,31,card,32,0.67,1
pay_031923,C6844,9999,EXPIRED_CARD,1,3,1,29997.0,2,card,20,0.46,0
pay_031924,C9751,999,EXPIRED_CARD,1,4,0,3996.0,6,upi,7,1.0,0
pay_031925,C7475,1999,INSUFFICIENT_FUNDS,1,6,1,11994.0,6,upi,17,0.77,1
pay_031926,C6869,999,GATEWAY_ERROR,2,7,0,6993.0,7,card,21,1.0,1
pay_031927,C7462,2999,INSUFFICIENT_FUNDS,1,15,1,44985.0,23,card,1,0.55,1
pay_031928,C2800,1999,INSUFFICIENT_FUNDS,1,16,1,31984.0,23,card,37,0.91,1
pay_031929,C6075,2999,INSUFFICIENT_FUNDS,1,8,0,23992.0,11,upi,58,1.0,0
pay_031930,C5262,1999,UNKNOWN,2,45,1,89955.0,58,card,4,0.54,0
pay_031931,C1146,499,EXPIRED_CARD,1,23,1,11477.0,23,card,40,0.62,1
pay_031932,C4828,499,INSUFFICIENT_FUNDS,2,11,0,5489.0,14,card,20,1.0,0
pay_031933,C3117,9999,GATEWAY_ERROR,1,1,1,9999.0,3,upi,45,0.72,0
pay_031934,C6447,999,EXPIRED_CARD,1,6,0,5994.0,10,upi,180,1.0,0
pay_031935,C6014,999,INSUFFICIENT_FUNDS,1,0,0,0.0,3,card,42,1.0,1
pay_031936,C6947,2999,EXPIRED_CARD,2,5,1,14995.0,5,card,12,0.36,1
pay_031937,C1318,499,GATEWAY_ERROR,2,5,0,2495.0,14,card,11,1.0,1
pay_031938,C6749,999,EXPIRED_CARD,1,1,0,999.0,3,card,13,1.0,0
pay_031939,C1254,999,EXPIRED_CARD,1,2,0,1998.0,2,upi,18,1.0,1
pay_031940,C6057,499,INSUFFICIENT_FUNDS,1,10,1,4990.0,10,nach_mandate,59,0.65,1
